"142579874547249152","¡¡Mucho ánimo hoy para ""La Armada""!! ¡¡Espero que podáis brindarnos la quinta Copa Davis!! ¡¡¡MUCHA SUERTE!!! http://t.co/WHsk2vv6","P"
"142579876459847680","Blanco, ministro portavoz en funciones, desacredita de forma rotunda al pte del PSE, Jesús Eguiguren:""no sabe de lo que habla, no es cierto""","N"
"142582871591362560","Desgraciadamente el paro en España sigue creciendo. Madrid va mejorando con 8.000 cotizantes más y 4.000 desempleados menos.","N"
"142589717148479489","En el blog: Defender la solidaridad http://t.co/8sDDYC8j","NONE"
"142593149913673728","#FF de vuelta ;-)) @Pepemaras @PopularesCyL @anamariavielba @marmarev @ajimnezvelayos @jmoreta23 @dllanosg @c_floriano","P"
"142593771790532608","Qué graciosos los ""laicos"" socialistas. Le meten el Amazing Grace a un anuncio de la DGT. Si se descuidan le ponen el Pange Lingua!","N"
"142594023780134912","Ya he presentado la credencial de diputado en el Congreso en plena jornada de puertas abiertas. #PSNPSOE","NONE"
"142598684511711233","El protocolo de IU supone aportar parte del salario, pero no renunciar al seguro de vida, accidente y a la prestación social complementaria","NEU"
"142603527712280577","El post de hoy en mi blog http://t.co/nzhcgrxn","NONE"
"142606640099762176","Me encanta ver por aqui  a @TuDNIe ;-))","P"
"142608911256662016","si están por Valencia España les recomiendo esta exposición !! http://t.co/hkjRpj9b","P"
"142610350083276800","La gran noche de los abanderados 2.0 - La Opinión de Málaga http://t.co/yYu7uXtH","NONE"
"142624216959819776","“@martacerame: @maria_rey Amigaaaaa!!!!!” holaaaa guapaaaa!","P"
"142637480934514688","El juez imputa a dos directivos de la Ciudad de las Artes y Ciencias de Valencia por el caso Urdangarín. Parece que todos lo están menos él","N"
"142658962175705090","firma de discos, martes, 6 de diciembre en el Cine Callao a las 18 horas http://t.co/elJGColA","NONE"
"142660083946491905","El desempleo en EE UU baja a los niveles de marzo de 2009 http://t.co/2RKKqQFG","P"
"142660621131980800","Seguimos (@ Unidad de Cuidados Paliativos Hospital Civil) [pic]: http://t.co/7bqEqfY1","NONE"
"142671399767646208","Ya salio el sorteo de la eurocopa 2012: españa italia croacia e irlanda. A por ellos!!!!!","NONE"
"142676877553844224","Granado reconoce que da los datos de paro ""con objetividad"" por estar en interinidad. ¿Y antes? @TelediarioInter 20:30","N"
"142681150308102146","Corazón partío: España e Irlanda se enfrentarán en la Eurocopa.","N"
"142687408129982464","Transparencia Internacional España ocupa n. 31 en ranking 182 pdetrás Detrás de Chipre, Emiratos Arabes, Qatar...urge ley transparencia ya","N"
"142688031785226240","RT @FanClubMASes: Éstas Navidades regala solidaridad:#positivegeneration (cont) http://t.co/BksU1DZv","P"
"142690669536886787","¿Crisis de identidad? RT @LoidaLois @EvaORegan ¡¡¡Tú eres española por encima de todo!!!","N"
"142691468224626688","El Teleton hace un gran servicio social. Y voy a apoyarlo por supuesto. RT @karlagglez: (cont) http://t.co/Hs601N32","P"
"142692535503028224","Cospedal debería pedir perdón por mentir y utilizar de forma demagógica la rebaja sueldo funcionarios...la que ahora aplica sin pudor","N"
"142696986603302912","Así me gusta, Mónica “@moniromaba: @pedroj_ramirez. A la orden jefe. Cualquiera te va a discutir. Ipad+orbyt+trabajo.”","P"
"142697926290980865","Eso es amigos. RT @HombresSanzeros: @AlejandroSanz #NavidadSanzeraSolidaria Todos a comprar (cont) http://t.co/y4OUji31","NONE"
"142698835578327040","Hace cinco meses el PP me comunicó por escrito que su interlocutor preferente era IU. Ello le permitió gobernar. Ahora pide consensos.","P"
"142700153919377408","Bienvenidos a la Brigada anti-Vara, pero esta región tiene un problema más. IU deja tirado a Monago 5 meses después de su nombramiento.","N"
"142700988762038272","@GFVara la ley del embudo...característica de la derecha española. Animo","N"
"142712535869689857","Eso no es cierto, nos llevamos de maravilla. RT @Deyra_love_BTR: @AlejandroSanz  ¬¬ POR QE!!! (cont) http://t.co/7DyF7Sus","P"
"142716125346668544","España se pone a 1 punto de ganar su quinta Davis.Sevilla, d nuevo talismán.Mañana,22h @giraldatv.es http://t.co/Ns8tOZqR","P"
"142718656571379712","Bueno: España a un punto de ganar la 5ª Copa Davis. Felicidades al equipo!!!","P"
"142736560624902144","Durante la campańa, Cospedal decía lo que oía en casa, ahora ya hace lo que oye en casa. http://t.co/caqPmxJM","NONE"
"142737411007459328","@SSantiagosegura @angyfdz @flofdez BORRADO ESTÁ AMIGUETES!! UN ABRUZO!!;)","P"
"142739315879976960","Para nadaaaa... Sabeis que no es asi. A veces no coincidimos, es todo. Os mando mucho cariño,RT (cont) http://t.co/NWQIgoK5","P"
"142746097071304704","Adiós al día en el q casi ha culminado el ""destape"" dl Estado de Bienestar? q nos va a quedar después d q se lo gastasen casi todo","N"
"142753858559553536","Auan, apeich, agromenauer...Lucas Grijander y su progenitor... http://t.co/q957CpTB","NONE"
"142760416379015168","""La risa ilumina las almas que están bañadas de tristeza, la sonrisa es la tibia caricia para la helada soledad""W.H. Patrick","P"
"142862083837530112","Detener la carrera nuclear de Irán debería ser una prioridad estratégica máxima para Occidente.","N"
"142886992848494592","A ver si lo entiendo: como Banco Central Europeo no puede prestar a los Gobiernos, prestará al FMI para q este, q si puede,lo haga. Europa!","P"
"142889010551984128","Altos cargos recelan del exhaustivo traspaso de poderes. Aseguran que se ha convertido en fiscalización . http://t.co/zto5m1tw","N"
"142896028348203009","Buenos dias, que buenos eran/siguen siendo Talking Heads...","P"
"142906509758701569","@SSantiagosegura jijijiji y el q se sibe a la mesa dl jurado es el verdadero Manolo Escobar!!;)))) haciendo d Lady Marmalade!!!;)) jojijii","P"
"142907037939011584","#malaga Plaza de la Merced   @ Plaza de la Merced http://t.co/4xScGs1a","NONE"
"142912219972247552","Los resultados preliminares en Egipto auguran un profundo cambio con consecuencias regionales.Falta voto rural q atenuará algo resultados.","N"
"142926609215799296","Tranquilidad en las carreteras en el segundo día de Puente de la Constitución - http://t.co/NRk2uftQ","P"
"142928818708029440","Gracias por la hospitalidad!!! ;-) RT @IsabelaTortlini Bienvenido DON @aarbeloa17 a mi humilde morada ;)","P"
"142933511345668097","En el Espolón, conmemorando el Día de la Discapacidad http://t.co/52olz4vl","P"
"142935206737887232","Así es el belén del Ayuntamiento http://t.co/S6Ocgz6i","NONE"
"142935376787554304","Los vándalos le arrancan de nuevo el lápiz a Picasso http://t.co/LfyNuArl","N"
"142936416949780481","Esto es apoyar de verdad: La @DiputacionMLG  reducirá impuestos a 96 pueblos http://t.co/VIGtaT1k","P"
"142937245148651521","Un poco d agua fria despues dl entrenamiento esta mañana. Ahora a comer un poco d pasta y descanso total para esta noche q sera muy dificil!","N"
"142938216415240192","Que corra el Dewars!!!“@DewarsSpain: @jordievole @buenafuente @julia_otero @santi_millan gracias Jordi”","P"
"142938533374607360","Detenida la jefa de una prestigiosa ONG rusa de control electoral http://t.co/leWFa7BO","P"
"142938884559478786","Porque no tenemos programa. Gracias @KimyTwitera: @Buenafuente buenafuente por q ya no dais tanta risa???¿¿¿¿???”","N"
"142940119492603904","Mi artículo en ESD: ""La testarudez del consejero de Salud riojano pone a Sanz en la picota""  http://t.co/M9poedN7","N"
"142940880964296705","Noelia, Noelia, Noelia...“@njimenez79:  Me parezco a @pedroj_ramirez en el manejo del iPad. A ver si empiezo a parecerme en lectores!”","NONE"
"142943592997076992","La vida no se mide por las veces que respiramos, sino por aquellos momentos que nos dejan sin aliento (vía @ifilosofia)","NONE"
"142947177998716928","Sinceramente, estoy observando la zona de "" recreo"" psiquiátrica del H.Civil y es patético lo que veo http://t.co/vE8BhpJs","N"
"142957892537024512","Con Fina, mi mujer, amigos y el reparto de ""Iceberg"", nueva película de Gabriel Velázquez.Por Gabri no pasan los años. http://t.co/n2chJhTr","P"
"142966192158683136",". @diario_sur así esta la zona de ""recreo"" psiquiátrica en el Hospital Civil . Patético . Son personas http://t.co/QDcW1amA","N"
"142967218228035584","Me reservo dónde y cómo deposito mis ahorros con mi familia. Sólo estoy obligado a la trasparencia pública aunque veo que hay mucho experto.","N"
"142975775732269056","Nada como unos rollitos de vez en cuando http://t.co/5HJJprCZ","NONE"
"142997519004213248","Bien que lo siento si es así.La UEDila la bienvenida ayer.Esperemos que aun salga adelante.","N"
"143002689222082560","RT@FranHervias:UPyD pacta con Cascos para tener grupo.A pesar d que en 2008 decían que no era lícito este tipo d pactos http://t.co/fG5cVwM9","NEU"
"143002891786006528","Bueno, a ver qué hace el Madrid. Lo comentamos dentro de un rato con Edu en Radio Marca.","NONE"
"143009263600664577","Señora  @mjmonteroc mire usted el estado de la zona de "" recreo"" de psiquiatría del Hospital Civil de #malaga http://t.co/UAAABf17","NONE"
"143011211649363968","GRACIAS AMIGOS!!! YA SOMOS 200.000!!!;)","P"
"143011541967568896","Ey @ivangeba que si esta aquí la Consejera de Salud @mjmonteroc","NONE"
"143012563263815681","@Carlos_Latre Twitcam, Twitcam, Twitcam, Twitcam, Twitcam, Twitcam !!!","NONE"
"143016539292041217","Ojala en España fuera igual RT @cdperiodismo: En Brasil se necesitará diploma para ejercer el periodismo http://t.co/SroI6DhX","NEU"
"143027966543278081","Preciosa de verdad - Perdóname by Pablo Alborán, from #SoundHound http://t.co/u0CAbR3X","P"
"143056921610563586","Ataque de inyección SQL masivo http://t.co/q4usPkRL","N"
"143062944438161409","Descansando 2 http://t.co/1legIDgw","NONE"
"143070052793581568","Mira @sblanco nuestro árbol ;-)) http://t.co/gjBkxMpv","P"
"143108403655483392","Je,je!!! Eso es bueno @mkreyes80: @Buenafuente me has hecho llorar... De risa!”","P"
"143140299236065280","RT @Nosesiaporto: Vamos Chilenos ! ultimo esfuerzo! al banco! queda poco y lo lograremos!!! La teleton te necesita!!!","P"
"143152217447346176","Ya estamos. ¿Por qué no me duermo? Lo voy a intentar, no debe ser tan difícil.","P"
"143165770904510464","RT @Betolash: A ver Pau ¿cuánto es 4x4? Un jeep todo terreno maestra #MultiplicoComoPaulinaRubio ja ja ja muy bueno!","P"
"143239663631601666","Por qué los medios de comunicación se han llenado de anuncios oficiales? No había q recortar el gasto publico? Quien lo denuncia?","N"
"143248510572179457","Buenos dias y mil gracias RT @pvcmalaga: Buen día @mariviromero,mi concejala favorita.","P"
"143256062743691264",". @JavierArenas_PP  critica que @PepeGrinan pida a @MarianoRajoy una reunión que niega a sus alcaldes  http://t.co/5oMAB1Us","N"
"143257242660110336",". @MarianoRajoy :  ""Salir adelante no es tarea de un Gobierno solo""  http://t.co/mJSq4fz1","NONE"
"143270558614814720","Krugman: la austeridad está matando al euro http://t.co/CbRL2Rj8 via @el_pais","N"
"143281884145786880",".@sgueina: ""¿quién es el tapado del PSOE? La respuesta está en mi blog http://t.co/aFKafvRL”¿Sólo ha leído dos libros?"" Era una metáfora.","N"
"143288518163181568",".@rutenca .@sgueina ""el tapado ha leido más de 2! es licenciado en historia contemporanea y master en integración europea..”Viva la ironía","NEU"
"143302306111303681",";-)) RT @cacmalaga: http://t.co/AFmBIYxK @cacmalaga #arte #cultura #pintura #museo #museums","P"
"143303588125474816","Rajoy quiere que España vuelva a tener relevancia en Europa http://t.co/RGhPlkBR","P"
"143303733898510336","Políticos q no responden. ""En ningún país dl mundo homologable al nstro se tolera semejante práctica"" http://t.co/7hoIl9HR via @antonlosada","N"
"143307115291877376","@EvaORegan @antonlosada Obviamente, contar que son declaraciones q no ha permitido preguntas.","N"
"143309719174529025","No podía faltar, dominguito en mi tierra y final de la Davis. Con el cuñao (@carlos_muela ). http://t.co/l28AOIdR","P"
"143311475430260736","Palmas por sevillanas para animar a Rafa!! #sevillaciudadtalisman #copadavis","P"
"143314613625290752","Recién llegada a Madrid!!por fin en casitaaa pero que frío!!No me quiero ni imaginar como hará en la sierra y mas cuando sea de noche....","NEU"
"143316804259942400","Retazos de una primera dama http://t.co/168s72nj","NONE"
"143317693754380288","'Chico & Rita', premio europeo a la mejor cinta de animación http://t.co/FF7giIse","P"
"143324562891870209","Vamos equipo!! Vamos Nadal!! Toda España esta en tu mano!! Eres el mejor y contigo todos vamos a ser Campeones!! También ELORRIO","P"
"143342564567810048","Otro passing escalofriante sobre la linea pone a Nadal 5 a 1 en el tercero.La ensaladera, mas cerca.#VamosRafa #CopaDavis ole @RafaelNadal!!","P"
"143345387305041920","Buen artículo de LD. Hay que arrimar el hombro. La Asociación de Ayuda a las Víctimas del 11-M, al borde del cierre http://t.co/RYYX6ksH","NEU"
"143346236257337345","Dicen q esta el Rey en la Cartuja. Hoy es el DiA en q TVE tendría q sacarle todo el rato,hacer patria. Sera la imparcialidad...","P"
"143353252459712512","Menudo break en blanco ha logrado DelPotro. Vamos a sufrir hasta el final. Los hinchas argentinos descentran a Rafa.","NEU"
"143354376042463233","“@BeaGarciaCHV: @Edurnity mi segundo apellido es camello! Tendré algo que ver con los reyes magos???”te doy mi carta y se la das??jajja bss!","P"
"143354541075726336","“@marinitaMF: @Edurnity Ojo, que yo me apellido ""Molas"", tal cual! y no es broma.”en serio?? Como Mola!! Jajjaja","P"
"143354715411988480","Viaje a las embajadas catalanas del derroche - ABC.es http://t.co/sD2LV37R via @abc_es","N"
"143356195539927042","Este set lo está ganando el público argentino. Del Potro había tirado la toalla, comenzaron a cantar y van ganado. Rafa puede! #VamosRafa","P"
"143358081777139712","“@Ryankuletz: Creo que @edurnity se ha puesto a responder tweets sobre apellidos por el iPhone. #cosasquenuncaentenderas :)”jaajjajajja","P"
"143358450691354624","Amonestado el público argentino en La Cartuja!!!","N"
"143364774506405888","... Y Rafa saluda a todo el equipo argentino. Qué talla de campeón!!","P"
"143364815681888257","La quinta ensaladera. Nadal saludando al equipo argentino. Y ahora al público. Oe, oe, oe","P"
"143364900327137280","Ya esta aquí. Ya llegó por fin la quinta ensaladera. Gracias a todos los miembros del equipo hoy mucha gente dormirá feliz.","P"
"143365066933284864","que grande, ese abrazo de nadal con todo el equipo argentino IMPRESIONANTE. como sabe ganar este campeón!!!","P"
"143370650403352576","Grandioso Rafa Nadal!!!!!","P"
"143374898637709314","El público que cante gritando sin parar: ""por eso yo te quiero dar Rafa mi corazón, yo te sigo a todas partes..."" ¡Gracias por ser ESPAÑOL!","P"
"143375938397278208","El camino no puede ser otro que más Europa #enmiblog","NONE"
"143384402423054336","El partido de Putin/Medveded (Rusia Unida) gana los comicios pero sufre una fuerte caía. Segundo partido más votado: Partido Comunista.","NEU"
"143386588964073473","Madrid ciudad sin niños, aumenta el número de personas que viven solas.","NONE"
"143390430346756096","Felicidades a @RafaelNadal y a todo el equipo español de Copa Davis. Todo un ejemplo de esfuerzo, ilusión y superación. RbCb","P"
"143397042977386497","#donaundia Los 1000 primeros días cruciales para la vida del niño http://t.co/jLUjz5NK ENTRA y COLABORA ( RTs plis )","NONE"
"143403534468120578","Estoy viendo los editoriales “@jjesusmelian: @pedroj_ramirez cuentalo ya q estamos en el descanso”","NONE"
"143414408675196929","Fantásticas, a cual mejor “@MarisolCovelo. qué os parece mi foto de #elprimernaufragio ?http://t.co/ZjCzROgC http://t.co/CH3jjGX1”","P"
"143419382196998145","Fin a la impunidad en #Internet http://t.co/j7WaLdS3","P"
"143438321790627841","A mi me parece muy digno que la ministra italiana de Trabajo llore. No me lo parecían las risas de Berlusconi.","N"
"143448893428998145","""Una entrevista es un punto intermedio entre una sesión de psicoanálisis y un concurso. A veces no tengo respuestas"" Fellini","NONE"
"143452437305495552","En el blog: Lágrimas tecnócratas http://t.co/Y7K9awBr","N"
"143458158097076224","""Los ministros d @marianorajoy : fin de la ineptocracia"" @Semanaldigital @PPopular http://t.co/PrsX6XAN","N"
"143461111788867584","Portada de Público de mañana: Urdangarin SA. Dentro, la lista de las 103 entidades que pagaron a Nóos http://t.co/BP1Bfcl6","N"
"143569425671528449","A por @crackoviadeTV3 !!;)) buenos días queridos twiteros!!;))","P"
"143580586752229377","Gracias Venezuela!!! http://t.co/UdCRaDkY","P"
"143582635455811586","Bdías, Elisabeth. Estoy muy orgulloso de que EM haya localizado en un remoto lugar de Rumania al testigo que no acudió al juicio.","P"
"143585437393485825","¿Cómo se explica que miles de españoles se ausenten en masa del trabajo durante el ""puente"", mientras en España hay 5 millones de parados?","N"
"143591708486148097","Mas es presidente autonómico porque tenemos autogobierno gracias a la Constitución,pero ni la cumple ni la hace cumplir #fueradelaley","N"
"143617992159272960","Sobre ""accidentes""... RT @santigonzalez10 Él había llegado antes http://t.co/yQjNqebS","N"
"143631452465143808","http://t.co/ewFMZ5fc Una lectura de lo que ha ocurrido este fin d semana en #Rusia con #Putin y su partido en @LARAZON_es","NONE"
"143643482240720896","Dani García recoge en un libro 50 tapas para acercar la cocina a la sociedad http://t.co/Se4fAB9z","P"
"143643991743803392","El voluntariado invisible http://t.co/CD64WfZF #DiaDelVoluntariado","NONE"
"143645176269783040","El gobierno chino cree que el país ""no está preparado"" para protestas sociales - http://t.co/tyMt3Omq","N"
"143655052446404608","En el Congreso. Entregando el Acta y haciendo todo el papeleo. Luego os cuento como queda la cosa!","NONE"
"143679075666493441","Que vistas tiene mi amigo @DjDiMartino  desde su casa en almeria! Y esta tarde y esta noche con el en discoteca caramelo","NONE"
"143689395797626881","UpyD y Amaiur recurriran a la justicia si no logran grupo. La justicia ya dió todo el poder a la mesa del congreso en caso similar.","N"
"143696388260237312","Hoy abordaremos en @13tv_aldia @13television la gestión privada de los hospitales públicos. ¿qué ganamos los ciudadanos? ¿qué perdemos?","NEU"
"143703943103528960","Sin Miedo by Rosana, from #SoundHound http://t.co/pl93OEFG","NONE"
"143710718833852416","Y mientras tanto, el verdadero problema se agrava año tras año http://t.co/J4stXBl8","N"
"143712322496630784","El sector del lujo cierra el ejercicio con un 25% más de beneficios. ¿Quién sufre la crisis? Pues eso...","NEU"
"143713822115504128","Que bonito despliegue de seguridad en alfonso XII. Contravigilancia en toda la manzana. Y no es nadie del Gobierno!!!!","P"
"143716894099259392","Uno de los desafíos del periodismo. Encontrar su sitio para no perder la vigilancia del poder via @Clarin_com http://t.co/vgpQHJvs","P"
"143727355997851648","El @ppandaluz no aceptará el caramelo de una presidencia de dos años en la FAMP si no hay refundación http://t.co/tAgF97e6  @europapress_es","N"
"143731999457292288","Sí, raritos q somos...  ""Si yo fuera España y se tratara de elegir entre 2 o 3 años de caos y 20 o 30 en la miseria..."" http://t.co/69OM6a3R","N"
"143737549490372608","RT @PerezHilton @paurubio Que triste es esto, Pau! http://t.co/ZKF4LZOH @JonahMowryReal &lt;3! http://t.co/HBdZNwj5","N"
"143741539598860288","Joooooo :-) RT @xaviconde Me dice @Tonicanto1, que quiere rapear una estrofa del villancico. Lo siento Toni, aquí tenemos a @Padrinomc.","P"
"143750000407625728","En estos días de traspaso de poderes os recomiendo seguir a 3 personas claves en el proceso @sorayapp @jlayllon y @fatimabanez entre otros","NONE"
"143760004057542657","Entiendo que CNN conecte por Skype con disidentes en Siria pero que la mayoría de las conexiones ya sean por cámara de móvil ...","NEU"
"143764315495862272","Detienen a dos sospechosos por secuestro cooperantes españoles en Tinduf. Intentaron venderlos a AQMI. http://t.co/kkOrMmiw V @plazaro67","N"
"143767817613885440","#ICanAdmit , #elcomecocos10 , Merkel y Sarkozy y #cuatrotuiteros , los TT esta tarde en España","NONE"
"143770811671646208","El @PPopular no descarta otra ronda de reuniones con ministerios para traspaso de poderes, después de recibir información pedida al gobierno","NONE"
"143783103729631232","Toda suya “@juliosandreu: Sí Sr. La he grabado. Un saludo desde el otro lado, jeje, ( de España ). Buena tarde.”","P"
"143793465787039744","Y hable con el corazón de los afectos Y en esas cosas la Justicia habla idiomas diferentes. Insisto, dusculpad, pero volvería a hacerlo.","NONE"
"143798628799102977","Entiendo los unfollow. Aceptar el desconcierto. Y hasta reconocer errores. Pero creo fuera de lugar anunciar venganza radiofónica. Eso no","P"
"143800453224861696",";-)))) RT @CarlosSerrato82: #FW para @mariviromero y mucha suerte con tu primera entrevista aquí. El hastag es #YNTERVIUMarivi","P"
"143801624400363520","""España gasta mas en sanidad que tofo el presupuesto en sanidad"" Núñez Feijoo en @Gato_directo","N"
"143801990751858688","A las 22.30 mi primera entrevista en directo en Twitter. Si Quieres seguirla busca el hastag #YnterviuMarivi l http://t.co/FVXISuNy","P"
"143808378119004160","Feliz dia del voluntario... Los hËroes anónimos... Los del sacrificia por eleccion propia. Gracias por tanto.","P"
"143810044188823552","Gracias RT @Pepemaras: #YNTERVIUMARIVI Interesante la entrevista de @mariviromero Nuevas herramientas: nuevas formas de comunicar","P"
"143814203675906048","Gracias a ti Paco RT @pacorengel: #YNTERVIUMARIVI @mariviromero Muchísimas gracias. Un beso. La cuelgo en un ratito en http://t.co/yK7PeIva","P"
"143815421844398080","Aunque en menor medida, también lo son muchas que no son madres ;) @ejoana: Supermujeres. Gran post de @virginiapalonso http://t.co/SUTdmagF","P"
"143818232397185024","Una vez q ha hablado el protectorado franco-alemán la Europa a 2 o 3 velocidades está hecha: ahora falta ver dónde queda España","N"
"143822866931130368","Impresionante! Enhorabuena a @enpiedeguerra y un beso a @chiquiesteban : Percebeiros, de David Beriain, a por el Goya! http://t.co/cP7Ae8Sn","P"
"143837923459084288","Sorgiñas, culebras. Cabrones negros de barba larga.","N"
"143846069267214337","... enough today... la semana es larga, y seguramente más apasionante de lo recomendable.....","P"
"143848339530723328","Me voy a leer un rato 'Un día más con vida' de Ryszard #Kapuscinscki. Gran descubrimiento del reportero polaco. ;) http://t.co/cnha2Jy6","P"
"143853705484177411","Disculpad la vehemencia. Pienso en ello para una peli.","NONE"
"143885981412630529","Despegando ya...que lindo mi pais, que linda mi gente!! --Shak","P"
"143891342517481472","SyntekNosa pax ahora actuando. Claaro que si. http://t.co/eBzWtsgc","NONE"
"143952582036037632","Bono celebra su última fiesta en el Congreso y la pregunta es si habrá un Viva España! Con @JuanraLucas y en RNE, para arrancar.","P"
"143954158037385217","Triste RT @JosepLLuisCerro: RT @skalistrao: ""Papá, ¿nosotros qué somos: catalanes o fachas?"" :: Barcelona :: Cataluña: http://t.co/7WAkfXUO","N"
"143977788825808896","Extorsión mafiosa; por Carlos García - en  http://t.co/dBb5qOyt vía @larazon_es","N"
"143981851952955392","No sé de que se sorprenden algunos. El PP presenta unos presupuestos tarde, sin negociar, cargándose la universidad, recortando derechos...","N"
"143983266272247808","¿Se plantea Rajoy subir el IVA? http://t.co/G7yi7v96","N"
"143983384643911680","¡Constitución, Constitución!, ¡Cuántos viajes y comidas gratis se han dado en tu nombre!, feliz día.","N"
"143986601884778496","Buenos días. El hastag debería ser #cincotuiteros, porque yo soy uno de ellos. #cuatrotuiteros","NONE"
"143987608870060032","BUENOS DÍAS PARTY TIME!!!","P"
"143990880381059072","A los okupas no les gusta el edificio de Concepcion Jeronima xq esta en obras. Les gustan mas los edificios a estrenar, pero sin pagar...","NEU"
"143992574116499456","Hoy en el Día de la Constitución me acuerdo como cada día de los millones de personas bajo en umbral de la pobreza #vivalaconstitucion","N"
"143995497928073216","Monti dice que no cobrará como primer ministro. Demagogia populista para hacer tragar el ricino de los recortes. La aristocracia financiera","N"
"144001153846353920","El «vuelva usted mañana», pero por mail - ABC.es http://t.co/N2n4PUux via @abc_es","NONE"
"144001369534238720","Rubalcaba responde a Ridao en El País http://t.co/6kU2KW8T El artículo del que habla es éste http://t.co/8Z9P0MLG   // vía @Guerraeterna","NONE"
"144005115106439169","Chacón confía en la democracia interna de los partidos.. Día de la Constitución. #Congreso","P"
"144011410857410561",".@marianorajoy #congreso: Primera ley será desarrollo reforma constitución xra garantizar estabilidad presupuestaria. Lo dirá #ZP n Bruselas","P"
