"142575507953819648","Siempre voy a decir la verdad, siempre. La situación hoy es mala. Superarla no será una cuestión de una semana o un mes...","N"
"142578020857810945","La policía está registrando la Ciudad de las Artes y las Ciencias de Valencia dentro de las investigaciones sobre el caso Urdangarín.","N"
"142578661336428545","Esto es una fiesta! http://t.co/tu3NmwYR","NONE"
"142579652672761856","Impresionante testimonio sobre las miserias de la política, en este caso de Esker Batua “@cesar_pol: dale una ojeada http://t.co/bEkuUvLK”","P"
"142579665473769472","Blanco insiste: ""lo que ha manifestado el señor Eguiguren no es cierto""","N"
"142579971389526018","Salgado valora el paro parapetada ""en las tensiones"" de la crisis internacional","N"
"142580110325854208","Blanco: ""Ni ha existido en nombre del Gobierno ni es cierto que haya habido contactos""","N"
"142580645732954114","¿El señor Eguiguren miente? ¿Van a tomar alguna medida? ""Reitero lo que he expresado""","N"
"142581832377057280","Rueda de prensa Moncloa: las preguntas sobre Egiguren ganan por goleada a las de crisis euro y refundación de Europa.","NEU"
"142581933560438784","Estamos a punto de empezar la tertulia en @mananascuatro con @Apapell Montse Nebrera y JM Calleja","NONE"
"142582537510862848","Pues sí, el Gob. ya ni siquiera se reúne en Consejo de Ministros. La semana que viene parece que alargan el puente y lo cancelan #toomuch","N"
"142583294620471297","@germanyanke @sgueina tu si que eres el maestro","NONE"
"142585546496151552","Momentos antes  de comenzar acto conmemoración XXXIII aniversario Constitución Española en las Cortes de Aragón http://t.co/vUy5CLgx","P"
"142585649684430848","Estoy de acuerdo.Diplomacia y IAEA@DMiliband My FT article on Iran http://t.co/t7ve6bvR .","NONE"
"142586334857531392","RT @gppopular: @Sorayapp: ""La prioridad nacional del Gobierno de Mariano Rajoy será crear empleo"" http://t.co/hdmq3ZWD","NONE"
"142586986367160320","Reunión con el vice primer ministro británico, Nick Clegg, en la Sede Nacional del Partido Popular. http://t.co/Uo6ZB5ju","NONE"
"142587062426677249","Ya hicimos la prueba de sonido! Todo perfecto y listo para esta noche!!!;-)","P"
"142589720294203393","Defender la solidaridad http://t.co/8uvZhyFC","P"
"142595353957511168","He presentado mi acta de diputado con todas las obligaciones y también los derechos. A igual trabajo parlamentario igual retribución.","P"
"142597304245960706","@JuanMoscosodelP enhorabuena amigo! Abrazo","P"
"142598104972148737","Sevilla ciudad talismán. Vamos Rafa!! #copadavis http://t.co/rWuxJeZx","NONE"
"142603573480534018","Defiendo las pensiones públicas y la gratuidad de la atención a la dependencia, y soy  coherente teniendo fórmulas de ahorro privado.","NONE"
"142609067456729088","La @DiputacionMLG  renuncia a cobrar 2,5 millones de euros en 2012 por la recaudación de impuestos http://t.co/Zwl4DoSU @eliasbendodo","N"
"142609319848972288","Los diputados del @ppmalaga presentan sus credenciales en el Congreso http://t.co/fimoQRyy @juanma_moreno @margadcm","NONE"
"142609764294201344","Los bancos tendrán que destinar 1.600 millones a garantizar nuestros ahorros http://t.co/hbE1t3e4","NONE"
"142610717332357120","El Patronato de Recaudación mejorará la economía de los municipios  http://t.co/tVCs4cgq @DiputacionMLG @eliasbendodo","P"
"142621769524719616","Jugará contra el Madrid: Competición impone un partido de sanción a Piqué por su amonestación ante el Rayo  http://t.co/0IrxQ5Zy","N"
"142624520098955265","#FF enorme RT @fnmoraleda: @Sr_Charloto @super_aids @macnonolxt @mariviromero otro #ff de vuelta porque... Porque... Porque si","P"
"142624972504969216","¿Y si el PP propone a José Bono Defensor del Pueblo? Así le mantiene en la primera línea para continuar su ""enredo"" en el PSOE. #dichoqueda","P"
"142630774716366848","Hola a todos, ya tenemos ganador del concurso para ir a Tokio... Os dejo el link para que lo veáis... Muchas... http://t.co/O73WpuN7","P"
"142632591433015296","http://t.co/PN2fybxR dona 1 día  @unicef_es","P"
"142633951603851264","El té verde puede prevenir la infección de hepatitis C http://t.co/H95hrZoN","NONE"
"142640074557882368","Léelo y verás “@maxiblaase: Mande a mi delfin @Pablo10blanco a la firma, gracias mi interes por la historia crecera. http://t.co/zJHiwq53”","P"
"142640934197272578","No, qué ha dicho? “@paquillofcb: habra visto que nuestro guia guardiola le ha nombrado en la rueda de prensa no????”","NONE"
"142646592263028736","Movilla: caso abierto http://t.co/3KwVO1Sn vía @elmundoes Viva Movilla y gran Caballero Blogiblanco","P"
"142659463223050241","Que coordinacion ....Blanco: Eguiguren ""no sabe de lo que habla"" http://t.co/SKXrOeV7","NONE"
"142659680894857218","Los empresarios prevén una ocupación hotelera media del 50% durante el puente http://t.co/r9CoAIhz","NONE"
"142659780748644352","La iniciativa 2.0, protagonista en Málaga http://t.co/IwXHlJAI","NONE"
"142663107670577152","Shakira, nominada a 5 categorías de los ""Premio Lo Nuestro"". Para realizar sus votaciones: http://t.co/k1cbRgZ5 Gracias!  ShakiraHQ","P"
"142664724314722304","Pues yo quería que nos tocara Argentina en la Eurocopa","P"
"142666859546808321","LOL! @rahulk RT @miguel_afd .@aarbeloa17 no es grupo facil, pero si finalmente el marqués convoca a tu hermano, lo tenemos hecho! ;-)","P"
"142671129641877504","Hola a todos, qué os parece el grupo que nos ha tocado para la Euro 2012 con Irlanda, Croacia e Italia?  Me voy a... http://t.co/hOlsQvzY","NONE"
"142671399897677824","De camino a algeciras... Esta noche en la sala new elite!!!","P"
"142672988897161218","Siempre, Television http://t.co/L0vdfnvg","NONE"
"142676824596545536","El volcán ecuatoriano Tungurahua aumenta el número de explosiones  http://t.co/YqMOiELD  (EFE)","NONE"
"142677443076038656","Los eurobonos son como si yo pido un préstamo personal con cargo a la hipoteca de Merkel. A la alemana no le termina de hacer gracia...","N"
"142677672743546880","Bono cree que el futuro del PSOE pasa por colaborar con el nuevo gobierno. ¿Abrazo del oso? @TelediarioInter 20:30","P"
"142681173792010240","Interesante RT @SergioJValera: “Balance de las rebeliones árabes: los medios en el corazón de la atormentada primavera” http://t.co/MEVUaazR","P"
"142681269736706048","#FF grande RT @marodriguezb: @mariviromero Gracias! mi #FF para ti.","P"
"142683474556497920","Hemos entrevistado al presidente de la Comisión de la Transición de Libia. @TelediarioInter 20:30","NONE"
"142683736906010625","claro, claro “@escaecer: @Buenafuente  te noto mucho mas delgado, me gustabas mas gordito ;DD”","P"
"142684407151599616","Hay gente que no entiende que la crisis es tan brutal que todo el sistema de privilegios (públicos y privados) ha saltado por los aires.","N"
"142685476506181632","confirmada también la firma de discos el 9 de diciembre enCarrefour Almería 18:00","NONE"
"142685649093394432","@Buenafuente @escaecer Que manía. Cuando uno esta ""gordito"" le dicen justo lo contrario...","P"
"142686298333913089","MAFO pide reforma laboral y dice que la reforma financiera no esta acabada: elocuente declaración que refleja su balance de gestión en el BC","N"
"142688519607955456","¿Qué os ha parecido el sorteo de la Eurocopa? Italia de primer plato igual no es apetecible.","NONE"
"142689316781568000","Dolorosa verdad. Putas y periodistas http://t.co/ihptjADI vía @wordpressdotcom","N"
"142689508482220034","Que buena noticia. Gracias. RT @MundoSanzero_HN: @AlejandroSanz Holaaa! Hoy llega la #coleccion (cont) http://t.co/OEit3elk","P"
"142690894859091968","Un aÑito mi gente bella. Gracias del fondo de mi alma. Se os quiere. RT @ParadiseBs_Peru: (cont) http://t.co/ZlLC5xUQ","P"
"142690936768577536","también hay fallos de estado: burocracia, mala regulación...la izquierda debe ser la mas exigente pues creemos en las virtudes del Estado","NONE"
"142692889745571841","En Valencia con mi hermano @Alejandroparre!;-) http://t.co/V72MJSSV","P"
"142693964967968769","Me sumo! RT @fjosealcaraz: El 1º congreso nacional de VCT será en Madrid, la fecha del 10 y 11 marzo 2012","P"
"142694727643443200","Es increíble pasar por las sucursales @Banamex y ver que hay mucha gente donando por el Teletón. ¡Vamos México!","P"
"142695086893957120","Crack! A votar! RT @Vani_Casillas El dibujo d @gesiOH va Primero con más de 600 ""Me Gusta"" :D ¡Seguid votando! http://t.co/IG3nXklG ¡VAMOUS!","P"
"142695213767462912","Quiero deciros una vez más que entre todos es posible http://t.co/y4eRPuIe","P"
"142697117973098497","“@LaBustela: Y FF @oscarelia @eslamanana @pedroj_ramirez  @MarioNoyaM @FConcordia  @maitealfageme @PabloPlanas @garcia_abadillo” Gracias","P"
"142698379040927744","Ahi teneis el flyer!!! Perdonarme no voy a desigual voy a mataró...discoteca la cova!! http://t.co/1u3jLVrW","NONE"
"142700799087230976","Y Monago se acuerda ahora después de ningunear a la oposición del PSOE, de que sus apoyos de IU de ayer, eran sólo para ""echar al PSOE""","P"
"142702318377381888","Y digo que lo mejor del gobierno extremeño está en la Consejera de Educación y Cultura , a la que  le atribuyen la culpa de la UEX sin razón","N"
"142703377942446080","Reminder “@XGRamsden: ""Especial twiteros"", a las 22:30 hrs en @GanbaraEiTB de @radioeuskadi con @iescolar @ikermerodio y @santiagocervera”","NONE"
"142705299713822720","Impresionante la exhibición de casta, coraje y capacidad de resistencia de David Ferrer. Vamos España. Sevilla talismán..!!","P"
"142706170153537536","Un abrazo hasta Panama guapa. RT @Luccia21: Quiero verte nuevamente en #PANAMA @AlejandroSanz eres (cont) http://t.co/O8KPG8Pw","P"
"142708657744912384","Hoy hay 18.000 parados más que hace cuatro meses. Esa es la pregunta sin respuesta.Se ha destruido el doble de empresas y de empleo.","N"
"142710932127219713","Que partidazo Ferrer y del Potro, dos grandes.. Felicidades David... Eres un campeon.","P"
"142711073798230016","Jejeje. Si lo escuche. RT @cris_rc: ""@SilviaSanz7: Jajajajaja Suena @AlejandroSanz en el (cont) http://t.co/OVHwMetV","P"
"142721912131428352","Curiosa la evolución del twitter de @_rubalcaba_ ¿Seguimos en jornada de reflexión? http://t.co/i1btoFHo","NONE"
"142722375220342785","Primera jorrnada espectacular para España: 2 a 0. #sevillaciudadtalisman #copadavis","P"
"142723666705256448","Gracias a todos por vuestras felicitaciones por el alumbrado navideño. Sevilla luce su mejor cara #navidad #sevillahoy","P"
"142725356141547520","Vía @blogpocket acabo de revisar lo que escribí en 2008 con el plan de rescate de Bush a la banca. Suena actual http://t.co/1TTVpqPe","NONE"
"142726767159951360","Qué cosas. En el post de 2008 sobre el plan de rescate a la banca de Bush aparece un anuncio de bonos de tesoro ;-) http://t.co/1TTVpqPe","P"
"142730160142172160","Para la noche de hoy. Grandes recuerdos. Niña Pastori ( la ciudad ).  http://t.co/SwjTc7k0","P"
"142733457250983936","Chulisima The Margin Call. Durisimo el final, y triste, pero tan real... #momentodormir Byes","N"
"142734064548450305","Rematado para @Semanaldigital ""El gobierno de @marianorajoy : fin a la ineptocracia"" ... adiós a los experimientos con aidos, pajines et al.","NONE"
"142736680405843968","“@frateaubets: @Carlos_Latre Yes, les tinc! http://t.co/DgsEe9u2” ;)))","P"
"142739412667727872","Gente que me ha hecho pasar muy buenos ratos... http://t.co/BUQUg0OA","P"
"142740786281332737","Mi #FF para @benjagladiador por ser un pequeÑo gran luchador.","P"
"142746245558054912","Ha sido un día duro de rodaje. Afortunadamente, todo salió bien.","P"
"142748148815761408","Portada de 'Público', sábado. Cospedal anticipa lo que viene; salta la conexión Camps-Urdangarin... http://t.co/AuEKEK5t","NONE"
"142752498585829376","Forges y Femenia, legends http://t.co/3613PgkQ","NONE"
"142753352135090176","Dioses Primigenios http://t.co/SjE0cGEm","NONE"
"142754897467682816","Si, estoy con El monstruo de Sanchezstein, el adjunto, Pepe Soplillo, el papa... http://t.co/kUW3qf5B","NONE"
"142761164881928192","Fofito http://t.co/vmvxi1TK","NONE"
"142763641844928512","Ahora ya a descansar toca. Mañana mas, y un poquito mejor. #buenasnoches","P"
"142764076924280832","Muy buenas noches followercetes, pongo fin a un día especial de ídolos y amigos con una ultima foto (faltan algunos) http://t.co/JiZ2XmNi","P"
"142794428652863488","RT @ifilosofia: Un optimista ve una oportunidad en toda calamidad, un pesimista ve una calamidad en toda oportunidad","P"
"142832674665537536","A punto de salir en el Noticiero con Lopez Doriga http://t.co/j7sPNk6z","NONE"
"142861902308065280","Bdías.Yo me creo la versión de Eguiguren sobre la negociación ETA-Gobierno porque los niños y los locos siempre dicen la verdad.","NONE"
"142867457919565824","Buenos días. O no? Se abre el debate.","P"
"142868790236033024","El ascenso d islamistas me recuerda: xq 2 de las 3 grandes religiones del mundo condenan el prestar dinero a cambio d cobrar intereses?","N"
"142880598174871553","Buenos días a todos!","NONE"
"142885428905787392","A Valencia!!!!! #terratpack @Corbacho !!!! Que el tren no espera a nadie!!!!","NONE"
"142887786691825664","¡Llegué a Peru y estoy muy emocionada porque espero descubrir grandes talentos para @QViva!","P"
"142893813671804928","Por cierto muy recomendable en Madrid la exposición de Yves Saint Laurent http://t.co/j1PIiLis","P"
"142894587235672064","RT @pulgabelt: Escucho el concierto de @paurubio  desde mi ventana!!!! Ojalá regreses a Guatemala pronto!!!! :)","P"
"142894734485110784","El Barça recibe al equipo revelación sin margen de error http://t.co/YnNLZ21S","P"
"142900260291883009","El Real Madrid se somete a una prueba de concentración en El Molinón http://t.co/wBIT4tIM","NONE"
"142900986053279744","Rajoy lleva desde el 26 de septiembre sin dar una rueda de prensa... Fue la del famoso ""Depende..."" http://t.co/qOxQeZp0","P"
"142901805683179520","Internacional: Humberto Moreira renuncia a la dirección del PRI, partido favorito para las presidenciales en México","P"
"142908330078257152","Memoria histórica http://t.co/8FOsa63r","NONE"
"142913616184737792","Mas (@ Unidad de Cuidados Paliativos Hospital Civil) [pic]: http://t.co/u7ky2db1","NONE"
"142914940007755777","Hecha la ley, hecha la trampa. El BCE prestará 200.000 millones al FMI para q preste a países con problemas. Directamente, el BCE no puede","N"
"142921661086318592","Hoy es el aniversario del asesinato de Inaxio Uria, un trabajador de Euskadi que ETA nos robó para siempre. No te olvidamos","N"
"142923751586152448","3 imputados en Valencia x el caso Urdangarín... http://t.co/GX3defAS","N"
"142924196199145472","Salvada de nuevo x la música... Historia de superación.. http://t.co/7TzODV3c","P"
"142931984426086401","Periodismo y periodistas... Os dejo el articulo de este mes en @smoda de @el_pais http://t.co/NJTZbY5d","NONE"
"142932036280262656","En Periodistas 21: La ley Sinde espera al PP http://t.co/MwLKyn3X","NONE"
"142935743797542912","La @DiputacionMLG reduce el cobro a los ayuntamientos por recaudar impuestos http://t.co/pWgU4y4M @eliasbendodo","NONE"
"142935834520338432","En concreto, la consejera de sanidad cántabra habla de los hospitales vizcaínos de Basurto y Cruces. Qué dice ahora el lehendakari?","NONE"
"142936015705874432","... y 2012 puede ser peor http://t.co/As0WJiRN","N"
"142936033980465153","Yo quiero compartir las decisiones sobre medidas y gestos de austeridad, no asumo  las lecciones morales de nadie.","NEU"
"142937898679926784","Espera que pregunto a ""los mercados""..“@LOGARVICTOR: @Buenafuente PARA CUANDO UN PROGRAMA NUEVO?”","NONE"
"142937994159063040","Sanidad me infectó el VIH http://t.co/G26B8HUK","NONE"
"142939159970070528","No lo había leído pero viene al caso. Gracias “@eugenio_fouz: @pedroj_ramirez ¿Es que ha leído esto? http://t.co/xrzIUxhD”","P"
"142939653325074432","Soy un pollo asado @mariaAVeces: El amor que le tengo a @Buenafuente es comparable al que le tengo a las comidas que hace mi abuela.”","P"
"142941232128212992","Escanea tu cuenta de Twitter buscando amenazas con Bitdefender Safego http://t.co/RzJRIBVA  #interesante","NEU"
"142942727196258305","Y los contratos otorgados en el ult minuto? Esos tb están fiscalizados? El zapateridmo se va tratando de dejar todo atado y buen atado...","P"
"142942801808719872","César Núñez“@elgrandukenegro: por favor podrías decirme el fotógrafo que te ha echo tu foto y la de berto. En serio me interesa su trabajo.","P"
"142947600679702528","¿Por qué los globos suenan cuando estallan? http://t.co/1b6OouiF","NONE"
"142947712017510401","Para q sirven tantas campañas de la Junta para integrar a las personas con discapacidad si ellos mismos hacen esto? http://t.co/fX0upaFh","N"
"142948206114914304","las 2 cosas!!!“@PunxJorget77: Sabio @Buenafuente que me recomiendas para comer, ¿paellita o pollo al horno?”","NONE"
"142948463569674240","En reu con alcaldes del PP en La Palma,en 10 municipios de 14 pactos con el PSOE. Quien dijo que solo unos tenían el monopolio de pactaar?","NONE"
"142950219250806784","Alguien sabe si la Consejera de Salud de la Junta de Andalucía esta en Twitter?","NONE"
"142950640790933504","España es Europa http://t.co/FA2BBHe1","NONE"
"142953080567242752","Así funciona la línea especial de la EMT por Navidad http://t.co/5tgD1a5G”","P"
"142956192958918656","Imprescindible lectura para periodistas y no periodistas http://t.co/WsTvoeGy Habla nuestra nueva presidenta @CarmendelRiego","NONE"
"142957057325273088","Que le ponga la Junta cientos de pegas a las ONG's para concertar plazas y ellos mismos tengan así sus instalaciones .. http://t.co/W7rIsBWc","N"
"142960606285283328",". @javierarenas_pp @antoniosanz mirad la ""zona de recreo"" de psiquiatría del H.Civil de #Malaga . Patético http://t.co/vxlGL8Ql","NONE"
"142961386450980865",""" comunidad terapeutica. Servicio de psiquiatría"" Hospital Civil. #Malaga . Año 2011 . C/c @PepeGrinan @micaela_navarro http://t.co/CTZ7G7pY","NONE"
"142963684732448768","@ristomejide @josefajram @christiang_7 Yo estoy tambien pendiente del curso a ver si lo entiendo, trading? A veces es trending, pero esto...","P"
"142966911049793537",". @opiniondemalaga así esta la ""zona de recreo"" psiquiátrica en el Hospital Civil. Patético http://t.co/ZoSZzlGI","N"
"142970753074204674","Felicidades a todos los ""javieres"" y mi admiración al misionero jesuita q murió hoy hace 459 años denunciando las injusticias en medio mundo","P"
"142973052223889408","El lunes me pasare a ver Poker d Voces con @DanielDiges, igual me subo al escenario a cantar (sin barrerían eso si) y les arruino el show ;)","P"
"142974978235707392","Vieira rellena de bogavante... http://t.co/hhy03kLl","NONE"
"142978452520308736",". @ccifuentes Mira Cristina, la ""zona de recreo"" de psiquiatría de un hospital público de #malaga. Hospital Civil http://t.co/jMeMn2xX","NONE"
"142979165384228864","@garcia_abadillo No son incompatibles, además creo que van de la mano.","NONE"
"142981004787855360","feliz cumple @sblanco ;-)) no sabia q había encuentro","P"
"142985990695424000","Detienen durante 10 horas a la directora de una ONG que criticó al partido de Putin http://t.co/SNvyfRsf vía @elmundoes","N"
"142987983841271808","Las cosas no serán fáciles, pero tenemos las ideas claras y estoy convencido de que saldremos adelante http://t.co/DXcXAiQZ","N"
"142988916008550400","Preciosa tarde en el estadio olímpico para animar a España y conseguir la ensaladera de la #copadavis","P"
"142988933440094209","Mala señal si los periodistas no pueden preguntar a #Rajoy en su primera intervención tras las elecciones.","N"
"142992654202974208","Conferencia clima Durban. http://t.co/9xQfbWpB","NONE"
"142993597086707713","Bien hecho. RT: “@AHRodicio: @antonlosada en H14 hemos detallado las preguntas que no hemos podido hacer. Por ejemplo, recortes Cospedal.”","P"
"142993814448115714","“@jmahrens: Un problema, dos visiones. Merkel y Sarkozy ocultan agudas diferencias. Buen análisis de The Economist http://t.co/WlxSfOAj”","N"
"142995207531663360","Ya en el avión rumbo a GC con escala en TFE, buen equipo y buen trabajo del PP en La Palma, Asier Antona un gran presidente","P"
"142995839579725825","#Rajoy dice que se van ""a tener que tomar medidas rápidas para salir de la crisis"" pero ningún periodista ha podido preguntar cuáles serán.","NEU"
"143006005100429312","Que repaso nos esta dando la pareja argentina!!!! Vamos España....","NONE"
"143006022754254848","Mil gracias RT @Commalaga: @mariviromero tomamos nota de tu queja y vemos si podemos hacer algo. Gracias por tu aportación.","P"
"143010537410801664","Y de verdad q me gustaría @mjmonteroc que se arreglara esto lo antes posible // @saludand http://t.co/KMw3jZVs","P"
"143011083484016640","A ver si @mjmonteroc es sensible y arregla pronto esta "" zona de recreo"" psiquiátrica en el H Civil @saludand http://t.co/Uxg0yL8F","NONE"
"143011530512932865","Publico español y argentino en Sevilla viendo tenis. Toda una fiesta, que envidia no estar allí. Venga... Verdasco-López","N"
"143013405039661056","@SSantiagosegura si,si,si!!!;) avisaré a los amiguetes twitteros d día y hora!!!! Abrazos!!!;))))))","P"
"143014510125518849","Seguimos a un punto de la 5ª Copa Davis. Mañana, más.","P"
